t,T
10018800,2.2549229
10022400,1.8488697
10026000,1.514497
10029600,1.1725543
10033200,0.8966253
10036800,0.7528035
10040400,1.1165525
10044000,2.617138
10047600,4.3378626
10051200,5.7205611
10054800,6.6675825
10058400,7.0995763
10062000,7.6203594
10065600,7.9395855
10069200,8.2939986
10072800,8.4678106
10076400,8.4234896
10080000,8.3412754
10083600,7.920455
10087200,7.0981945
10090800,5.8080489
10094400,4.8513076
10098000,4.2126339
10101600,3.6487213
10105200,3.2688819
10108800,2.9365439
10112400,2.674029
10116000,2.4085267
10119600,2.1881294
10123200,1.8444029
10126800,2.1002599
10130400,3.705887
10134000,5.4170871
10137600,6.7676973
10141200,7.5959221
10144800,8.1848354
10148400,8.5273936
10152000,8.8165104
10155600,8.9882195
10159200,9.0633438
10162800,9.0930209
10166400,8.8678214
10170000,8.5150338
10173600,7.7037014
10177200,6.484914
10180800,5.8220739
10184400,5.353809
10188000,4.8531361
10191600,4.5141271
10195200,4.0926969
10198800,3.8674938
10202400,3.5815251
10206000,3.2697677
10209600,3.0984038
10213200,3.3599476
10216800,4.5238829
10220400,5.8592937
10224000,7.0078332
10227600,7.7228125
10231200,8.4813216
10234800,9.0722918
10238400,9.5363817
10242000,10.0086256
10245600,10.4853243
10249200,10.6783431
10252800,10.6301722
10256400,10.2084358
10260000,9.2916236
10263600,7.3312814
10267200,5.8644219
10270800,4.9167912
10274400,3.9977223
10278000,3.431978
10281600,2.8110718
10285200,2.3637389
10288800,2.0206029
10292400,1.6924752
10296000,1.4409228
10299600,2.4251772
10303200,4.915553
10306800,7.243983
10310400,9.3673683
10314000,10.913427
10317600,12.1832783
10321200,13.1032726
10324800,13.9982568
10328400,14.6266317
10332000,15.0749651
10335600,15.2361767
10339200,15.0473886
10342800,14.4524786
10346400,13.3204474
10350000,11.7363586
10353600,10.6330344
10357200,9.7849066
10360800,8.9908606
10364400,8.4338601
10368000,7.8647662
10371600,7.2110224
10375200,6.7057073
10378800,6.2922717
10382400,5.9262135
10386000,6.3070045
10389600,7.4578343
10393200,8.7128084
10396800,9.9477936
10400400,10.891107
10404000,11.6320451
10407600,12.0962388
10411200,12.3295824
10414800,12.3542047
10418400,12.243858
10422000,12.0328041
10425600,11.6460461
10429200,11.034643
10432800,10.3646548
10436400,9.6261022
10440000,9.1158499
10443600,8.7124005
10447200,8.4294169
10450800,8.1954582
10454400,7.9548036
10458000,7.7184283
10461600,7.4608228
10465200,7.301937
10468800,7.1050758
10472400,7.095347
10476000,7.4204156
10479600,7.8778942
10483200,8.5122842
10486800,9.1311518
10490400,9.6077333
10494000,10.0595835
10497600,10.4099094
10501200,10.5143917
10504800,10.5092099
10508400,10.3966283
10512000,10.1074362
10515600,9.7210245
10519200,9.1354047
10522800,8.4752908
10526400,7.9613643
10530000,7.5346501
10533600,7.3703522
10537200,7.1542814
10540800,6.9462926
10544400,6.7759709
10548000,6.7505874
10551600,6.6422113
10555200,6.552499
10558800,6.8517466
10562400,7.7714606
10566000,8.8188371
10569600,9.9243602
10573200,10.9571564
10576800,11.884043
10580400,12.5756634
10584000,13.1481142
10587600,13.5424643
10591200,13.6801856
10594800,13.5854064
10598400,13.2786702
10602000,12.6154811
10605600,11.7949305
10609200,10.8825626
10612800,10.0470856
10616400,9.4635888
10620000,8.9611696
10623600,8.6428684
10627200,8.3621177
10630800,8.0639059
10634400,7.7885516
10638000,7.5769841
10641600,7.3475111
10645200,7.4477821
10648800,7.8043185
10652400,8.2820849
10656000,8.9049755
10659600,9.4082642
10663200,9.8642369
10666800,10.2447718
10670400,10.4685612
10674000,10.5918239
10677600,10.4456323
10681200,10.1912861
10684800,10.0015017
10688400,9.5898799
10692000,9.1150699
10695600,8.6001183
10699200,8.3040092
10702800,8.0804809
10706400,7.8880432
10710000,7.7736954
10713600,7.6912088
10717200,7.5619474
10720800,7.4314901
10724400,7.3414808
10728000,7.2684456
10731600,7.3600039
10735200,7.6450894
10738800,7.99256
10742400,8.4901053
10746000,8.9380302
10749600,9.4288384
10753200,9.9464258
10756800,10.3843323
10760400,10.7365738
10764000,11.0281897
10767600,11.2513196
10771200,11.2806802
10774800,11.16654
10778400,10.6963845
10782000,9.786752
10785600,9.0510433
10789200,8.6140871
10792800,8.2277688
10796400,7.9074704
10800000,7.5830201
10803600,7.2006813
10807200,6.9719592
10810800,6.8210968
10814400,6.763548
10818000,7.3447245
10821600,8.4611902
10825200,9.7992553
10828800,11.1719502
10832400,12.5638454
10836000,13.6995689
10839600,14.7121576
10843200,15.5207544
10846800,16.0604731
10850400,16.3081015
10854000,16.430664
10857600,16.1689718
10861200,15.5441113
10864800,14.6117628
10868400,13.0868893
10872000,12.0206414
10875600,11.2539606
10879200,10.589169
10882800,10.0687593
10886400,9.6685751
10890000,9.290337
10893600,8.9755786
10897200,8.7457675
10900800,8.6556038
10904400,9.0624391
10908000,9.9763073
10911600,10.9797842
10915200,11.9580582
10918800,12.9277877
10922400,13.710682
10926000,14.3325147
10929600,14.8778779
10933200,15.1942086
10936800,15.3348169
10940400,15.1720136
10944000,14.834636
10947600,14.2140737
10951200,13.3123457
10954800,12.1771401
10958400,11.4336336
10962000,10.8738366
10965600,10.2971339
10969200,9.8195953
10972800,9.4128048
10976400,9.0856024
10980000,8.7702789
10983600,8.5386023
10987200,8.4028888
10990800,8.3742676
10994400,8.3665719
10998000,8.551581
11001600,8.7446089
11005200,8.9688896
11008800,9.2160747
11012400,9.3850579
11016000,9.446976
11019600,9.5286747
11023200,9.5142873
11026800,9.3811669
11030400,9.1183223
11034000,8.8208428
11037600,8.3376421
11041200,7.5409908
11044800,6.7997751
11048400,6.2419795
11052000,5.5553543
11055600,4.9583136
11059200,4.4342442
11062800,3.9201007
11066400,3.5480862
11070000,3.1940103
11073600,2.9541344
11077200,3.4494046
11080800,4.9123873
11084400,6.273752
11088000,7.2650946
11091600,8.0003502
11095200,8.6254971
11098800,9.0422589
11102400,9.3811089
11106000,9.8071738
11109600,9.95125
11113200,10.087949
11116800,10.0062382
11120400,9.7383357
11124000,9.0094138
11127600,7.622338
11131200,6.5298732
11134800,5.6670372
11138400,4.9308964
11142000,4.3703785
11145600,3.8247274
11149200,3.2826521
11152800,2.8725714
11156400,2.6589364
11160000,2.5066546
11163600,3.1978737
11167200,5.0999849
11170800,7.0061067
11174400,8.6506255
11178000,9.8101138
11181600,10.7934047
11185200,11.6450297
11188800,12.4646373
11192400,13.2474099
11196000,13.8508708
11199600,14.2448149
11203200,14.3112063
11206800,14.0146612
11210400,13.0839526
11214000,11.0143989
11217600,9.3266964
11221200,8.1794016
11224800,7.1500963
11228400,6.3865908
11232000,5.8045274
11235600,5.2488114
11239200,4.8463218
11242800,4.5201879
11246400,4.3505402
11250000,5.6926988
11253600,8.3788881
11257200,10.8437056
11260800,12.93557
11264400,14.7590077
11268000,16.3818165
11271600,17.7068351
11275200,18.7140593
11278800,19.4247276
11282400,19.7460893
11286000,19.7345078
11289600,19.2550574
11293200,18.4305511
11296800,17.1589788
11300400,15.7456157
11304000,14.657065
11307600,13.9714806
11311200,13.3354765
11314800,12.8450527
11318400,12.3592166
11322000,11.8815234
11325600,11.5063758
11329200,11.262466
11332800,11.0409464
11336400,11.383256
11340000,12.1502854
11343600,13.1405297
11347200,14.248015
11350800,15.3216894
11354400,16.5402668
11358000,17.4321449
11361600,18.1699988
11365200,18.6586239
11368800,18.7385145
11372400,18.5813731
11376000,18.0674437
11379600,17.3594515
11383200,16.2982487
11386800,15.0223479
11390400,14.0117429
11394000,13.2691754
11397600,12.718318
11401200,12.2564819
11404800,11.8421882
11408400,11.4476217
11412000,11.0967496
11415600,10.8265195
11419200,10.7777402
11422800,11.4311464
11426400,12.7722309
11430000,14.1735786
11433600,15.5369211
11437200,16.6984426
11440800,17.7050795
11444400,18.2535357
11448000,18.6568268
11451600,18.8496583
11455200,19.2309233
11458800,19.2054973
11462400,18.796451
11466000,18.2262667
11469600,17.1805286
11473200,15.6813656
11476800,14.450712
11480400,13.5954332
11484000,12.8631861
11487600,12.3713279
11491200,11.8985493
11494800,11.4839369
11498400,11.1895012
11502000,10.9333552
11505600,10.9187191
11509200,11.7000908
11512800,13.0998617
11516400,14.5403874
11520000,15.8039321
11523600,16.890026
11527200,17.6979847
11530800,18.1374556
11534400,18.4228408
11538000,18.5265453
11541600,18.3965286
11545200,18.0928181
11548800,17.7490648
11552400,17.2321872
11556000,16.3568237
11559600,14.8664524
11563200,13.7835338
11566800,13.1578201
11570400,12.2502978
11574000,11.7330645
11577600,11.3308309
11581200,10.9131827
11584800,10.6599585
11588400,10.3423465
11592000,10.0988206
11595600,10.8203591
11599200,12.2636055
11602800,13.5137711
11606400,14.7455483
11610000,15.7344834
11613600,16.6503097
11617200,17.4844481
11620800,18.0302532
11624400,18.5409384
11628000,18.9349898
11631600,19.0794828
11635200,19.0519909
11638800,18.6537515
11642400,17.702561
11646000,15.7289335
11649600,14.0050397
11653200,13.0250103
11656800,12.2189864
11660400,11.7056081
11664000,11.3224738
11667600,10.9038994
11671200,10.5953164
11674800,10.4483266
11678400,10.439524
11682000,11.4231174
11685600,13.2127797
11689200,14.9137732
11692800,16.5510157
11696400,17.7949002
11700000,18.8526109
11703600,19.4767873
11707200,20.11362
11710800,20.5490754
11714400,20.9384446
11718000,21.1281371
11721600,21.0505375
11725200,20.704913
11728800,19.9165469
11732400,18.4929428
11736000,17.2083346
11739600,16.4281576
11743200,15.7891589
11746800,15.4022328
11750400,14.9769972
11754000,14.5437851
11757600,14.1594228
11761200,13.8592886
11764800,13.6509546
11768400,14.5748503
11772000,16.3605263
11775600,18.2657019
11779200,20.0350334
11782800,21.5355216
11786400,22.8433104
11790000,23.7596097
11793600,24.5232011
11797200,25.0346126
11800800,25.3497751
11804400,25.4082983
11808000,25.2510894
11811600,24.7406829
11815200,23.5856449
11818800,21.5812706
11822400,19.9469814
11826000,19.01
11829600,18.1155547
11833200,17.4966116
11836800,16.9015644
11840400,16.257772
11844000,15.6549813
11847600,15.1044248
11851200,14.9111697
11854800,16.0600218
11858400,17.8113014
11862000,19.4555457
11865600,20.6847382
11869200,21.7208215
11872800,22.539219
11876400,23.0333973
11880000,23.3343737
11883600,23.3725318
11887200,23.3011207
11890800,23.013221
11894400,22.4636487
11898000,21.6322827
11901600,20.585083
11905200,19.1429053
11908800,17.9530984
11912400,17.1493439
11916000,16.457509
11919600,16.0128379
11923200,15.4758247
11926800,15.1517345
11930400,14.8668944
11934000,14.6296745
11937600,14.5827838
11941200,15.2138463
11944800,16.1154489
11948400,16.8324163
11952000,17.6137438
11955600,18.2937008
11959200,18.7962524
11962800,19.1137554
11966400,19.196033
11970000,19.0764484
11973600,18.5277139
11977200,17.7268483
11980800,16.7577068
11984400,15.7210713
11988000,14.6231499
11991600,13.5233242
11995200,12.6638554
11998800,12.0232266
12002400,11.3269073
12006000,10.7814159
12009600,10.3121774
12013200,9.8920743
12016800,9.5453206
12020400,9.2249221
12024000,8.9679002
12027600,9.4248861
12031200,10.3722594
12034800,11.3969313
12038400,12.5357112
12042000,13.4952987
12045600,14.3723202
12049200,15.022497
12052800,15.5408271
12056400,15.9659064
12060000,16.2826848
12063600,16.4145895
12067200,16.3548596
12070800,16.1067732
12074400,15.4813052
12078000,14.0728169
12081600,12.2763062
12085200,11.1508597
12088800,10.0821684
12092400,9.3527949
12096000,8.7661654
12099600,8.1604897
12103200,7.7737394
12106800,7.4305006
12110400,7.3951342
12114000,9.0962599
12117600,11.4702031
12121200,13.5554872
12124800,15.3155284
12128400,16.3666611
12132000,17.1979342
12135600,17.7016855
12139200,18.1599518
12142800,18.6217135
12146400,18.8706939
12150000,18.9461394
12153600,18.8064288
12157200,18.4065476
12160800,17.5736598
12164400,15.7945239
12168000,13.8753557
12171600,12.6058936
12175200,11.6232983
12178800,10.8452181
12182400,10.2390002
12186000,9.6379228
12189600,9.2280392
12193200,8.9779314
12196800,8.9921732
12200400,10.655263
12204000,12.9610761
12207600,15.0398324
12211200,16.7564802
12214800,18.0727322
12218400,19.0835522
12222000,19.7004773
12225600,20.2370465
12229200,20.6827565
12232800,21.0449586
12236400,21.231156
12240000,21.1094432
12243600,20.7612995
12247200,19.7330594
12250800,17.6006148
12254400,15.6071545
12258000,14.3379685
12261600,13.4808469
12265200,12.788926
12268800,12.2717065
12272400,11.7782366
12276000,11.3742208
12279600,11.0517828
12283200,11.0941589
12286800,12.7033022
12290400,14.8413243
12294000,17.1259449
12297600,19.1372298
12301200,20.6081689
12304800,21.6405471
12308400,22.3317958
12312000,22.7412368
12315600,22.8735262
12319200,22.7842753
12322800,22.4327685
12326400,21.6217794
12330000,20.5327468
12333600,19.2900572
12337200,17.7768109
12340800,16.4395408
12344400,15.4693545
12348000,14.5947398
12351600,13.9320416
12355200,13.2345298
12358800,12.5217601
12362400,11.9053664
12366000,11.4939947
12369600,11.1912561
12373200,11.6497252
12376800,12.5104141
12380400,13.4281533
12384000,14.3027459
12387600,15.1081021
12391200,15.834659
12394800,16.4919851
12398400,16.8982708
12402000,17.1368694
12405600,17.2775517
12409200,17.1782021
12412800,17.0186009
12416400,16.6363766
12420000,15.9675033
12423600,14.9439542
12427200,13.7926018
12430800,12.9064781
12434400,12.2205858
12438000,11.6592743
12441600,11.127114
12445200,10.6928414
12448800,10.2872536
12452400,10.0779032
12456000,10.1109809
12459600,10.9724766
12463200,12.1680503
12466800,13.3589223
12470400,14.5210827
12474000,15.487746
12477600,16.3061685
12481200,17.1615623
12484800,17.9506127
12488400,18.6764404
12492000,19.2493589
12495600,19.5215177
12499200,19.4538808
12502800,19.171086
12506400,18.4623099
12510000,16.9958005
12513600,15.3290205
12517200,14.1451154
12520800,13.0621266
12524400,12.3654618
12528000,11.7598758
12531600,11.3280763
12535200,10.9509759
12538800,10.7947492
12542400,10.7761999
12546000,12.0897129
12549600,13.6793352
12553200,15.1297171
12556800,16.6027489
12560400,18.0419008
12564000,19.3880257
12567600,20.6355506
12571200,21.6711414
12574800,22.4853268
12578400,23.084128
12582000,23.3628761
12585600,23.3512791
12589200,22.9485844
12592800,22.026601
12596400,20.1847324
12600000,17.9293141
12603600,16.4684044
12607200,15.2827999
12610800,14.4597142
12614400,13.7174461
12618000,13.0419248
12621600,12.4295567
12625200,11.9328652
12628800,12.2239147
12632400,14.4940988
12636000,16.9954407
12639600,19.178947
12643200,21.0301139
12646800,22.456301
12650400,23.6155901
12654000,24.5303391
12657600,25.2884189
12661200,25.9047587
12664800,26.3260096
12668400,26.5171962
12672000,26.4848314
12675600,26.037459
12679200,24.9286589
12682800,22.7559152
12686400,20.4603561
12690000,19.0351927
12693600,17.9252892
12697200,17.2374671
12700800,16.5317751
12704400,15.8193024
12708000,15.2479398
12711600,14.7388519
12715200,14.8012928
12718800,16.4682715
12722400,18.5044927
12726000,20.346078
12729600,22.03567
12733200,23.5101854
12736800,24.7627698
12740400,25.777554
12744000,26.502948
12747600,26.9636747
12751200,27.2052219
12754800,27.2124516
12758400,26.9954193
12762000,26.2625458
12765600,24.8574609
12769200,22.7844783
12772800,20.873581
12776400,19.6304987
12780000,18.6293092
12783600,17.7210846
12787200,17.0549408
12790800,16.3490881
12794400,15.7977735
12798000,15.5604637
12801600,15.6950861
12805200,16.7898782
12808800,18.4111704
12812400,20.0358195
12816000,21.6662778
12819600,23.2399544
12823200,24.7934484
12826800,26.0891059
12830400,27.0842845
12834000,27.8291705
12837600,28.2045846
12841200,28.3202716
12844800,28.0049147
12848400,27.1911039
12852000,25.9914166
12855600,23.9475444
12859200,22.0379709
12862800,21.1089992
12866400,20.0775998
12870000,19.3140385
12873600,18.7769712
12877200,18.1924947
12880800,17.7908491
12884400,17.5728621
12888000,17.588326
12891600,18.473906
12895200,19.8573955
12898800,20.9706657
12902400,22.1063247
12906000,23.0173229
12909600,23.5834468
12913200,23.9811767
12916800,23.9789865
12920400,24.1831169
12924000,24.0913784
12927600,23.3560524
12931200,22.7183554
12934800,21.6545106
12938400,20.5632168
12942000,19.5813737
12945600,18.5547739
12949200,17.8457379
12952800,17.0923666
12956400,16.5576
12960000,16.0390809
12963600,15.5042977
12967200,15.0814483
12970800,14.7946707
12974400,14.6289208
12978000,15.214467
12981600,16.0921238
12985200,17.1078885
12988800,18.0162343
12992400,18.9025921
12996000,19.6509795
12999600,20.3621608
13003200,20.8815525
13006800,21.2184894
13010400,21.4317504
13014000,21.4932682
13017600,21.1260075
13021200,20.5135991
13024800,19.5098159
13028400,17.912728
13032000,16.2452576
13035600,15.0760345
13039200,13.8623627
13042800,12.9724347
13046400,12.1931912
13050000,11.4631341
13053600,10.9196106
13057200,10.5195265
13060800,10.59196
13064400,12.0658538
13068000,13.8528765
13071600,15.3235909
13075200,16.7116841
13078800,17.9602329
13082400,19.0731482
13086000,20.0932031
13089600,20.9610493
13093200,21.6704508
13096800,22.1201561
13100400,22.300936
13104000,22.2145434
13107600,21.8602682
13111200,21.0027866
13114800,19.208437
13118400,16.7929406
13122000,15.2354138
13125600,14.0151367
13129200,13.0646989
13132800,12.1948761
13136400,11.5100167
13140000,10.9821512
13143600,10.624607
13147200,10.886466
13150800,13.0234788
13154400,15.5376734
13158000,17.8057148
13161600,19.7994259
13165200,21.2364211
13168800,22.3650955
13172400,23.1529881
13176000,23.7610924
13179600,24.1214131
13183200,24.3466947
13186800,24.3253561
13190400,23.9519066
13194000,23.3413161
13197600,22.1827401
13201200,20.47048
13204800,18.6722741
13208400,17.6152974
13212000,16.8705608
13215600,16.1744009
13219200,15.6174668
13222800,15.2442172
13226400,14.9689624
13230000,14.8150743
13233600,14.895842
13237200,15.8498632
13240800,17.0400576
13244400,18.313324
13248000,19.5983884
13251600,20.7990212
13255200,21.705729
13258800,22.2808714
13262400,22.6282093
13266000,22.7978294
13269600,22.8761235
13273200,22.5405791
13276800,22.0967918
13280400,21.349542
13284000,20.420159
13287600,19.2277692
13291200,18.1697194
13294800,17.5326735
13298400,16.8184527
13302000,16.4002674
13305600,16.0347133
13309200,15.7286681
13312800,15.4397471
13316400,15.1173157
13320000,14.9579399
13323600,14.8922802
13327200,14.9411896
13330800,15.0665995
13334400,15.2898533
13338000,15.6022629
13341600,16.0086064
13345200,16.4885598
13348800,16.8996942
13352400,17.5015006
13356000,17.8517756
13359600,18.136007
13363200,18.1458521
13366800,17.8793329
13370400,17.1508482
13374000,15.8755077
13377600,14.3342437
13381200,13.2239003
13384800,12.3795169
13388400,11.6733282
13392000,11.1519241
13395600,10.7074329
13399200,10.3964476
13402800,10.2036461
13406400,10.4393852
13410000,11.573304
13413600,13.0576784
13417200,14.54929
13420800,15.8471494
13424400,16.9251992
13428000,17.865923
13431600,18.5564033
13435200,18.9851961
13438800,19.2871209
13442400,19.4506688
13446000,19.4159968
13449600,19.2572573
13453200,18.7683734
13456800,18.0538694
13460400,16.8627015
13464000,15.3290138
13467600,14.4076678
13471200,13.8225013
13474800,13.4759352
13478400,13.1095697
13482000,12.8381298
13485600,12.5892017
13489200,12.4642357
13492800,12.6295911
13496400,13.5935417
13500000,14.8724002
13503600,16.1317343
13507200,17.2919215
13510800,18.0578394
13514400,18.4174772
13518000,18.5512524
13521600,18.5282959
13525200,18.2141541
13528800,17.6688589
13532400,16.8905972
13536000,16.2112821
13539600,15.3894608
13543200,14.6249307
13546800,13.7082196
13550400,12.8508854
13554000,12.2002117
13557600,11.6628643
13561200,11.2734963
13564800,10.8543067
13568400,10.5274446
13572000,10.2955213
13575600,10.1143203
13579200,10.1061931
13582800,10.568739
13586400,11.3164488
13590000,12.0507074
13593600,12.6564761
13597200,13.1441509
13600800,13.5514523
13604400,13.9462832
13608000,14.1610875
13611600,14.4732549
13615200,14.7565812
13618800,14.8010876
13622400,14.7732689
13626000,14.5495107
13629600,14.1385648
13633200,13.3191466
13636800,12.3268918
13640400,11.7646961
13644000,11.2628828
13647600,10.9013486
13651200,10.6163453
13654800,10.3283997
13658400,10.1682204
13662000,10.0829169
13665600,10.202579
13669200,11.1638398
13672800,12.3959905
13676400,13.6851612
13680000,14.8446382
13683600,15.7842903
13687200,16.7196155
13690800,17.6180971
13694400,18.3546394
13698000,19.0442837
13701600,19.6793887
13705200,20.1393532
13708800,20.3547714
13712400,20.2567799
13716000,19.735933
13719600,18.3949484
13723200,16.7377632
13726800,15.8090285
13730400,14.9985084
13734000,14.3513921
13737600,13.6801203
13741200,13.17799
13744800,12.8323295
13748400,12.6019929
13752000,12.9112225
13755600,14.4234129
13759200,16.3465831
13762800,18.1943984
13766400,19.7268939
13770000,20.813853
13773600,21.4756215
13777200,21.8057474
13780800,21.8945196
13784400,21.6589342
13788000,21.2205408
13791600,20.5773084
13795200,19.9291109
13798800,19.1489407
13802400,18.0744724
13806000,16.7069424
13809600,15.2182967
13813200,14.1661938
13816800,13.2642985
13820400,12.6657355
13824000,12.1181695
13827600,11.6809337
13831200,11.3206688
13834800,11.0479855
13838400,11.1134295
13842000,12.3633362
13845600,13.7784203
13849200,15.3141046
13852800,16.6712085
13856400,17.8554497
13860000,18.930669
13863600,19.811474
13867200,20.470413
13870800,21.0312028
13874400,21.401138
13878000,21.5792067
13881600,21.5534199
13885200,21.3275423
13888800,20.6734015
13892400,19.4014512
13896000,17.4851483
13899600,16.3863241
13903200,15.3105891
13906800,14.6397341
13910400,14.0407871
13914000,13.5022729
13917600,13.1910342
13921200,12.8837918
13924800,13.2094911
13928400,15.2303614
13932000,17.3924523
13935600,19.5729577
13939200,21.364136
13942800,22.754667
13946400,23.9870916
13950000,24.9015242
13953600,25.6961854
13957200,26.2773661
13960800,26.6160502
13964400,26.6402477
13968000,26.2196141
13971600,25.2915209
13975200,24.0210182
13978800,22.5586597
13982400,21.2427153
13986000,20.2970271
13989600,19.5855517
13993200,19.0530259
13996800,18.7361358
14000400,18.3003741
14004000,17.8929267
14007600,17.4441411
14011200,17.2257547
14014800,17.5782839
14018400,18.1279301
14022000,18.7198601
14025600,19.2460871
14029200,19.7356197
14032800,20.1091649
14036400,20.3818109
14040000,20.6645262
14043600,20.7180582
14047200,20.7550123
14050800,20.5349735
14054400,20.1187728
14058000,19.5319038
14061600,18.6624404
14065200,17.6575533
14068800,16.5949077
14072400,15.6903993
14076000,14.8957366
14079600,14.3072401
14083200,13.7888762
14086800,13.339682
14090400,12.9304875
14094000,12.5922301
14097600,12.5441796
14101200,13.4610505
14104800,14.6150272
14108400,15.6343773
14112000,16.4552459
14115600,16.9902604
14119200,17.7177962
14122800,18.2797444
14126400,18.8298783
14130000,19.2426783
14133600,19.5423576
14137200,19.6790001
14140800,19.6277464
14144400,19.1722155
14148000,18.4735481
14151600,17.2270657
14155200,15.6650955
14158800,14.4075523
14162400,13.3598416
14166000,12.6140905
14169600,11.8766812
14173200,11.1797758
14176800,10.7304437
14180400,10.4345215
14184000,10.58401
14187600,12.2303833
14191200,14.1511377
14194800,15.6879339
14198400,17.0042089
14202000,18.1520515
14205600,19.2047515
14209200,20.2392954
14212800,21.1122251
14216400,21.8902436
14220000,22.4308549
14223600,22.7908781
14227200,22.8378584
14230800,22.5562687
14234400,21.7775338
14238000,20.2139964
14241600,17.9518956
14245200,16.274371
14248800,15.0842312
14252400,14.2597289
14256000,13.5423568
14259600,12.9792256
14263200,12.4782292
14266800,12.2357878
14270400,12.6541078
14274000,14.7747107
14277600,17.1761647
14281200,19.4270229
14284800,21.316057
14288400,22.8131496
14292000,24.2108764
14295600,25.2014425
14299200,26.0423821
14302800,26.5033582
14306400,26.7292855
14310000,26.4983463
14313600,25.6444694
14317200,24.6659811
14320800,23.3729211
14324400,21.8558223
14328000,20.4374326
14331600,19.2517263
14335200,18.3139134
14338800,17.6252334
14342400,17.0130579
14346000,16.6110606
14349600,16.192015
14353200,15.8723589
14356800,15.7665194
14360400,16.0651
14364000,16.6111704
14367600,17.2435162
14371200,17.9154294
14374800,18.4152641
14378400,18.8302871
14382000,19.1197759
14385600,19.264826
14389200,19.0122755
14392800,18.8973218
14396400,18.6603385
14400000,18.4369046
14403600,17.866479
14407200,17.2032912
14410800,16.4376798
14414400,15.6316525
14418000,14.8080139
14421600,14.0942002
14425200,13.5072823
14428800,12.9742837
14432400,12.5838892
14436000,12.1901698
14439600,12.0053881
14443200,12.0402561
14446800,12.7128069
14450400,13.558665
14454000,14.3891705
14457600,15.1783912
14461200,15.923325
14464800,16.7559491
14468400,17.6525145
14472000,18.3568089
14475600,18.9579458
14479200,19.3082244
14482800,19.437328
14486400,19.3905654
14490000,19.1455443
14493600,18.6887718
14497200,17.7838348
14500800,16.6717165
14504400,15.8323938
14508000,15.0519573
14511600,14.5060993
14515200,14.007824
14518800,13.5067011
14522400,13.1910177
14526000,12.9573282
14529600,13.1461335
14533200,14.3792348
14536800,15.8441672
14540400,17.2843953
14544000,18.5938413
14547600,19.7095936
14551200,20.770643
14554800,21.7443142
14558400,22.6694611
14562000,23.4263635
14565600,23.9880733
14569200,24.3509075
14572800,24.415499
14576400,24.2078018
14580000,23.6173592
14583600,22.1895004
14587200,19.8334088
14590800,18.1087941
14594400,16.764017
14598000,15.8411878
14601600,15.1306308
14605200,14.4074403
14608800,13.9733137
14612400,13.5544375
14616000,13.9897818
14619600,16.3179295
14623200,18.9555365
14626800,21.1911692
14630400,22.9408639
14634000,24.1901955
14637600,25.2656
14641200,26.1922333
14644800,26.9946882
14648400,27.7025402
14652000,28.2303838
14655600,28.5581232
14659200,28.6327496
14662800,28.315491
14666400,27.5511717
14670000,25.3700501
14673600,22.4885904
14677200,20.6962122
14680800,19.3087784
14684400,18.3017967
14688000,17.5897999
14691600,16.9063807
14695200,16.4420159
14698800,16.0081682
14702400,16.2839141
14706000,18.0460081
14709600,20.2680117
14713200,22.3380203
14716800,24.0572113
14720400,25.3843835
14724000,26.4386419
14727600,27.13501
14731200,27.5488053
14734800,27.7292213
14738400,27.7389535
14742000,27.4672673
14745600,26.8524634
14749200,25.9837767
14752800,24.7413865
14756400,23.0980032
14760000,21.1195162
14763600,19.6270336
14767200,18.3841713
14770800,17.3836582
14774400,16.483335
14778000,15.5621339
14781600,14.7659251
14785200,14.1405501
14788800,14.2991195
14792400,15.6297583
14796000,17.2744467
14799600,18.7777375
14803200,20.1907763
14806800,21.5791301
14810400,22.990508
14814000,24.0945082
14817600,24.8878475
14821200,25.5032223
14824800,25.8297492
14828400,26.035679
14832000,25.8849341
14835600,25.3612085
14839200,24.4237256
14842800,22.6977158
14846400,20.5011885
14850000,19.0591707
14853600,17.9091851
14857200,17.1562329
14860800,16.6867466
14864400,15.9928335
14868000,15.4472835
14871600,15.3012697
14875200,15.6691839
14878800,17.6556551
14882400,20.0014169
14886000,22.3891801
14889600,24.4999222
14893200,26.2211299
14896800,27.5120601
14900400,28.4896935
14904000,29.1208357
14907600,29.2126054
14911200,29.0706585
14914800,28.3859074
14918400,27.3663408
14922000,26.0317848
14925600,24.5382461
14929200,22.9636151
14932800,21.7010907
14936400,20.829509
14940000,20.3016044
14943600,19.9062301
14947200,19.4817335
14950800,18.9894891
14954400,18.6588837
14958000,18.2355065
14961600,18.0778938
14965200,18.2416005
14968800,18.6568
14972400,19.1710542
14976000,19.8211126
14979600,20.5479248
14983200,21.4104401
14986800,22.2263737
14990400,23.0046512
14994000,23.4825763
14997600,23.8656567
15001200,23.9855443
15004800,23.8320049
15008400,23.3829393
15012000,22.6213541
15015600,21.360351
15019200,19.9704584
15022800,18.8977433
15026400,18.0103167
15030000,17.329338
15033600,16.7286395
15037200,16.2397648
15040800,15.8459218
15044400,15.5226699
15048000,15.5591298
15051600,16.3304754
15055200,17.1775869
15058800,17.9374604
15062400,18.6286817
15066000,19.3077244
15069600,20.0479097
15073200,20.7145962
15076800,21.3777622
15080400,21.9011295
15084000,22.1949449
15087600,22.3559019
15091200,22.2030264
15094800,21.8671998
15098400,21.1701838
